"","team","nn1","nn2","nn3","nn4","nn5","nn6","nn7","nn8","nn9","nn10"
"442",2.30584300926192e+75,"2305843009261922949230584300926198236823058430092623733662305843009292026313","2305843009260477981230584300926201241523058430092635064872305843009300394259","2305843009261027829230584300926387881523058430092666473672305843009286169490","2305843009261210249230584300926276980523058430092836290632305843009291016391","2305843009262456778230584300926252733023058430092659079122305843009272837697","2305843009263832358230584300927907886923058430092845560522305843009293658864","2305843009267450310230584300926915976923058430092906883672305843009290695245","2305843009260323512230584300926296799123058430092654352112305843009268112291","2305843009260503204230584300926076511323058430092608551262305843009262345076","2305843009260591396230584300926192295123058430092619823672305843009262373366"
"443",2.30584300926193e+75,"2305843009261925825230584300926319787723058430092639305222305843009264823220","2305843009261189043230584300926151828323058430092617416752305843009262741948","2305843009261958378230584300926292572523058430092708258972305843009279259404","2305843009265872292230584300926702836623058430092723061392305843009293817163","2305843009277939393230584300927811909123058430092791586812305843009279728849","2305843009260347087230584300926174650123058430092650487492305843009265080504","2305843009260369092230584300926175335523058430092627838752305843009270490415","2305843009260505665230584300926333160323058430092683331082305843009286274627","2305843009260655380230584300926242420623058430092776358292305843009289827560","2305843009260841612230584300926451871423058430092649884422305843009294794930"
"444",2.30584300926193e+75,"2305843009261927631230584300926232826423058430092625662622305843009263422839","2305843009260981487230584300926217819123058430092622427212305843009270222415","2305843009264435913230584300927034889523058430093330549742305843009335644613","2305843009260313050230584300926156342923058430092662893912305843009294828645","2305843009260346803230584300926240647023058430092677690492305843009285177272","2305843009260536509230584300926072677923058430092618839802305843009269238922","2305843009260624557230584300926467584623058430092709758992305843009279029354","2305843009260677243230584300926365952423058430092643784682305843009266188042","2305843009260762443230584300926269936623058430092646859232305843009294944574","2305843009260767299230584300926784719623058430092705399922305843009273365182"
"445",2.30584300926193e+75,"2305843009261933749230584300926223163923058430092657686842305843009267127077","2305843009260589621230584300926136938123058430092654169192305843009284428432","2305843009260840596230584300926321897123058430092632766722305843009285925473","2305843009261291110230584300926695271123058430092678167642305843009270307558","2305843009261462602230584300926995282623058430092766369012305843009283858531","2305843009261466970230584300926420122523058430092644313042305843009264542134","2305843009261874937230584300928586504923058430092958144292305843009301474473","2305843009262434484230584300927739431023058430092851571012305843009304644504","2305843009262607527230584300926489976623058430092845792572305843009285418814","2305843009264072135230584300926587680323058430092687387352305843009285805555"
"446",2.30584300926195e+75,"2305843009261176075230584300926150576023058430092616358882305843009278836950","2305843009261948654230584300926341934823058430092649392222305843009294796373","2305843009260301047230584300926407495723058430092908951392305843009290965137","2305843009260359003230584300926089213523058430092616714782305843009261779825","2305843009260616322230584300926123755423058430092723081192305843009291826891","2305843009260619344230584300926327503423058430092905051332305843009294928010","2305843009261077549230584300926156261223058430092636105252305843009264793703","2305843009261973826230584300926500092823058430092682250792305843009276379316","2305843009262757202230584300926380268123058430092648519632305843009270012545","2305843009262979633230584300926344741023058430092734252802305843009277999795"
"447",2.30584300926195e+75,"2305843009261953734230584300927229723923058430092766070582305843009285344665","2305843009260391500230584300926116969623058430092618029862305843009263899773","2305843009260314920230584300926119480923058430092642156462305843009290826059","2305843009260346803230584300926240647023058430092677690492305843009285177272","2305843009260622367230584300926244053723058430092654695362305843009294234788","2305843009260983216230584300926218092523058430092773840972305843009285144373","2305843009261114951230584300926264447023058430092666537592305843009279347845","2305843009261958378230584300926292572523058430092708258972305843009279259404","2305843009262575799230584300926264447023058430092945753572305843009321786139","2305843009263028728230584300926385970223058430092647498432305843009325394905"
"448",2.30584300926196e+75,"2305843009261956687230584300926726345523058430092682739562305843009279440021","2305843009260375180230584300926355321923058430093284339972305843009336144130","2305843009260505665230584300926087581123058430092659840292305843009270796646","2305843009260702561230584300927183752523058430092766762332305843009295267887","2305843009260744037230584300926705878023058430092708254232305843009299801479","2305843009260972934230584300926277308223058430092653141472305843009283606378","2305843009261006845230584300927296950923058430092849499632305843009292368608","2305843009261056190230584300927141588123058430092716756022305843009290488022","2305843009261116544230584300926171696723058430092723459942305843009294155521","2305843009261248800230584300926172216123058430092645342612305843009265165352"
"449",2.30584300926196e+75,"2305843009261957034230584300926486790623058430092705205612305843009271989237","2305843009261311675230584300926202101223058430092637043022305843009264337257","2305843009261765732230584300926374865023058430092693087222305843009283994886","2305843009264062733230584300926460665023058430092653264082305843009268963573","2305843009260429779230584300926552933823058430092683568042305843009270321314","2305843009260886052230584300926362128223058430092651674982305843009291705499","2305843009261117085230584300926261650523058430092771549812305843009290654202","2305843009261285290230584300926265589823058430092636212842305843009265167500","2305843009261368211230584300926360228023058430092673444062305843009267964039","2305843009261385935230584300926271565623058430092627877142305843009262835705"
"450",2.30584300926196e+75,"2305843009261958378230584300926292572523058430092708258972305843009279259404","2305843009260841612230584300926451871423058430092649884422305843009294794930","2305843009261546969230584300926338720823058430092672531242305843009269945103","2305843009261925825230584300926319787723058430092639305222305843009264823220","2305843009263313388230584300926698684123058430092681349202305843009269024867","2305843009265570222230584300927095625023058430092773995552305843009278288276","2305843009260347087230584300926174650123058430092650487492305843009265080504","2305843009260754868230584300926858919423058430092910552902305843009292294667","2305843009260767734230584300926137522323058430092625655622305843009278905138","2305843009260811437230584300926361074923058430092650429992305843009268427565"
"451",2.30584300926196e+75,"2305843009261471507230584300926498505323058430092680984492305843009291984604","2305843009261964612230584300926507807023058430092703822512305843009279374834","2305843009260371815230584300926085344823058430092651873132305843009277869642","2305843009260393107230584300926062114123058430092796672012305843009285897611","2305843009260821448230584300926304426023058430092648422962305843009268897947","2305843009260951646230584300926571321423058430092848669952305843009291996529","2305843009260994802230584300926107486123058430092622348952305843009266386006","2305843009261077548230584300926361052623058430092647937032305843009284726947","2305843009261077549230584300926156261223058430092636105252305843009264793703","2305843009261612596230584300926211999423058430092637743382305843009266922193"
"452",2.30584300926197e+75,"2305843009260538852230584300926163037123058430092794201102305843009284765836","2305843009261965853230584300926222524923058430092644491442305843009265953896","2305843009260328969230584300926193098023058430092672794392305843009283496361","2305843009260370533230584300926211272723058430092624213932305843009264950287","2305843009260374050230584300926209420323058430092628246292305843009265168534","2305843009260382598230584300926618986423058430092861961112305843009289915912","2305843009260840739230584300926089895323058430092670425782305843009283326807","2305843009261246369230584300926368943623058430092641016722305843009265825539","2305843009261285654230584300926310272723058430092709506392305843009279125857","2305843009262956583230584300926587820923058430092664747082305843009266714104"
"453",2.30584300926197e+75,"2305843009260301047230584300926407495723058430092908951392305843009290965137","2305843009260359003230584300926089213523058430092616714782305843009261779825","2305843009260616322230584300926123755423058430092723081192305843009291826891","2305843009260619344230584300926327503423058430092905051332305843009294928010","2305843009261973826230584300926500092823058430092682250792305843009276379316","2305843009262979633230584300926344741023058430092734252802305843009277999795","2305843009263075358230584300926314498823058430092638949192305843009264485056","2305843009269921820230584300929147653123058430093218769222305843009322016813","2305843009271395094230584300927163803223058430092721191402305843009272535106","2305843009285378434230584300928596688723058430093062291572305843009307125061"
"454",2.30584300926198e+75,"2305843009261975516230584300926253571323058430092773348392305843009289824983","2305843009261742850230584300926360792323058430092679431712305843009269851700","2305843009264511812230584300926564298123058430092669798042305843009270236819","2305843009260304802230584300926112491023058430092627147842305843009269893032","2305843009260316089230584300926062538423058430092612055292305843009261749690","2305843009260505666230584300926087581123058430092684491332305843009279188848","2305843009260647802230584300926236631123058430092625157952305843009299254189","2305843009260695447230584300926380153623058430092641838502305843009269392289","2305843009260777098230584300926101712423058430092621671942305843009262186428","2305843009260840596230584300926321897123058430092632766722305843009285925473"
"455",2.30584300926198e+75,"2305843009261975516230584300926861355823058430092706078642305843009305286418","2305843009260605870230584300926385970323058430092706078662305843009284228217","2305843009262648472230584300926568630923058430092844077492305843009294057581","2305843009264031007230584300926521299823058430092657200172305843009270316157","2305843009260328385230584300926039096223058430092612595312305843009279046781","2305843009261210246230584300926276980523058430092729670962305843009291016391","2305843009261210249230584300926276980523058430092836290632305843009291016391","2305843009261279468230584300927305527423058430092958746142305843009301082327","2305843009261375168230584300926228507123058430092693523452305843009285335651","2305843009262407791230584300926277351623058430092645414002305843009266423002"
"456",2.30584300926199e+75,"2305843009261986084230584300926332787223058430092683433102305843009269168487","2305843009260316283230584300926314086023058430092645178102305843009271474006","2305843009264518859230584300926471945723058430092652718432305843009265378145","2305843009265374690230584300926889432323058430092689822722305843009272639518","2305843009260346803230584300926240647023058430092677690492305843009285177272","2305843009260375268230584300926111570823058430092900371222305843009291857171","2305843009260616888230584300926163655023058430092626767542305843009283844115","2305843009260677243230584300926365952423058430092643784682305843009266188042","2305843009261023015230584300926160350623058430092622828242305843009283836243","2305843009261091721230584300926118940323058430092627905862305843009294697440"
"457",2.30584300926199e+75,"2305843009261988031230584300926271173623058430092710200002305843009283646706","2305843009261109169230584300926949034523058430092719147902305843009272437979","2305843009261256313230584300926276596423058430092682298412305843009285329214","2305843009261681744230584300926951373923058430092720748492305843009294696474","2305843009261885661230584300926528060023058430092661047072305843009278825893","2305843009260375180230584300926355321923058430093284339972305843009336144130","2305843009260542939230584300926443519723058430092658426062305843009277140956","2305843009260655380230584300928982756023058430092950481552305843009295675624","2305843009260659390230584300926151848223058430092764297752305843009277894340","2305843009260744037230584300926705878023058430092708254232305843009299801479"
"458",2.30584300926199e+75,"2305843009261988200230584300926828253623058430092703063802305843009277538054","2305843009263370337230584300926944020523058430092702821302305843009284405358","2305843009261284266230584300927300787623058430092797050372305843009292156036","2305843009261625243230584300927177488223058430092921550402305843009302534030","2305843009262653082230584300926524401623058430092656480852305843009268063471","2305843009263595798230584300926431052823058430092691849212305843009285037583","2305843009263976085230584300926401635323058430092936156192305843009309518184","2305843009260294880230584300926065511223058430092657851422305843009265925242","2305843009260336067230584300926399941823058430092641983692305843009269590218","2305843009260364178230584300926134422923058430092614076212305843009263977834"
"459",2.30584300926199e+75,"2305843009260951646230584300926571321423058430092848669952305843009291996529","2305843009261612596230584300926211999423058430092637743382305843009266922193","2305843009261992066230584300926744760223058430092684844562305843009284598534","2305843009262955055230584300926313500823058430092729696822305843009278180729","2305843009263074598230584300926854720523058430092788739682305843009279161015","2305843009263893462230584300927236656023058430092945375962305843009294876675","2305843009265606273230584300926830004723058430092692080682305843009277989545","2305843009265792046230584300927053230623058430092727392092305843009277250935","2305843009260301047230584300926407495723058430092908951392305843009290965137","2305843009260340932230584300926161232223058430092616591372305843009262792083"
"460",2.305843009262e+75,"2305843009261998490230584300926639715123058430092797065092305843009291468460","2305843009262326968230584300926711727023058430092713551832305843009277445070","2305843009264549180230584300926912444823058430092705800422305843009278179998","2305843009265262755230584300926745031123058430092906883672305843009290695245","2305843009265325572230584300926612482823058430092666753922305843009270063936","2305843009260336470230584300926045671923058430092618569922305843009265514164","2305843009260503970230584300926122402123058430092668834642305843009278565262","2305843009260624557230584300926467584623058430092709758992305843009279029354","2305843009261018859230584300926167877523058430092633229422305843009284949965","2305843009261091721230584300926118940323058430092627905862305843009294697440"
"461",2.30584300926202e+75,"2305843009262017362230584300926248652223058430092650404662305843009276365316","2305843009260855602230584300927216610223058430092769440022305843009290146304","2305843009264916955230584300926933935423058430092836690732305843009299952609","2305843009260314368230584300928558757523058430092859879742305843009294145614","2305843009260927886230584300926104304523058430092708054402305843009284844626","2305843009260981487230584300926217819123058430092622427212305843009270222415","2305843009261111471230584300926429504123058430092661979742305843009271147152","2305843009261305552230584300926439300923058430092646338202305843009265400817","2305843009261705434230584300926206581823058430092634237592305843009266498011","2305843009262021451230584300926210095623058430092627306672305843009270570840"
"462",2.30584300926202e+75,"2305843009262018927230584300926287414123058430092843266682305843009284464131","2305843009260594925230584300926454104823058430092679256142305843009295028899","2305843009260507294230584300926252770223058430092625348432305843009285964927","2305843009260744239230584300926500789323058430092662824782305843009285659187","2305843009260994802230584300926107486123058430092622348952305843009266386006","2305843009261058788230584300926204955923058430092785192182305843009284527781","2305843009261333651230584300926596292523058430092990343612305843009338614353","2305843009262821332230584300926463341023058430092656970242305843009266514875","2305843009263377618230584300926410859723058430092683085152305843009320398161","2305843009263777965230584300926425112423058430092649565572305843009269798849"
"463",2.30584300926202e+75,"2305843009262021451230584300926210095623058430092627306672305843009270570840","2305843009260314368230584300928558757523058430092859879742305843009294145614","2305843009260915365230584300926334286323058430092643583482305843009270341034","2305843009260927886230584300926104304523058430092708054402305843009284844626","2305843009261305552230584300926439300923058430092646338202305843009265400817","2305843009261705434230584300926206581823058430092634237592305843009266498011","2305843009266785502230584300926967815123058430092720291562305843009292135606","2305843009260313050230584300926156342923058430092662893912305843009294828645","2305843009260320897230584300926158113123058430092859363332305843009289667258","2305843009260352470230584300926051921123058430092915278022305843009294788568"
"464",2.30584300926202e+75,"2305843009262024266230584300926442353823058430092667128172305843009268083152","2305843009262193770230584300928368993323058430092862792112305843009294205167","2305843009260477981230584300926201241523058430092635064872305843009300394259","2305843009260622367230584300926244053723058430092654695362305843009294234788","2305843009261701752230584300926367650923058430092671198152305843009272450078","2305843009261758450230584300927104565623058430092785243452305843009295834180","2305843009263472777230584300926351209323058430092642322282305843009265825457","2305843009266632860230584300926781290023058430092728495492305843009294745512","2305843009272905580230584300928963697223058430092944472732305843009300594442","2305843009260391500230584300926116969623058430092618029862305843009263899773"
"465",2.30584300926203e+75,"2305843009261035525230584300926171577223058430092619444212305843009292184446","2305843009262025245230584300926215623323058430092789651362305843009279405986","2305843009260625303230584300927732991623058430092783110852305843009279568749","2305843009261310779230584300926149827623058430092619933902305843009290638326","2305843009264244009230584300927691543623058430092922673452305843009310259634","2305843009265328072230584300926818008123058430092706747812305843009277851061","2305843009260328969230584300926193098023058430092672794392305843009283496361","2305843009260505665230584300926087581123058430092659840292305843009270796646","2305843009260655380230584300928982756023058430092950481552305843009295675624","2305843009260659390230584300926151848223058430092764297752305843009277894340"
"466",2.30584300926203e+75,"2305843009262027161230584300926243729523058430092700196982305843009285867624","2305843009262029854230584300926442821823058430092705951952305843009278158532","2305843009264823116230584300926898530423058430092690990092305843009269888857","2305843009260347087230584300926174650123058430092650487492305843009265080504","2305843009260405753230584300926229566223058430092629116322305843009263035865","2305843009260503204230584300926076511323058430092608551262305843009262345076","2305843009260536509230584300926072677923058430092618839802305843009269238922","2305843009260754868230584300926858919423058430092910552902305843009292294667","2305843009260767299230584300926784719623058430092705399922305843009273365182","2305843009260831801230584300926270123423058430092653740212305843009318895263"
"467",2.30584300926203e+75,"2305843009262029854230584300926442821823058430092705951952305843009278158532","2305843009260405753230584300926229566223058430092629116322305843009263035865","2305843009262027161230584300926243729523058430092700196982305843009285867624","2305843009263415771230584300926452768723058430092780757362305843009299162670","2305843009266230889230584300926638603723058430092673466632305843009268579018","2305843009260347087230584300926174650123058430092650487492305843009265080504","2305843009260503204230584300926076511323058430092608551262305843009262345076","2305843009260767299230584300926784719623058430092705399922305843009273365182","2305843009260967736230584300926313561923058430092634282232305843009270187683","2305843009261030218230584300926219348623058430092624405182305843009320706708"
"468",2.30584300926203e+75,"2305843009262029854230584300927059679223058430092713386812305843009278158532","2305843009260370533230584300926211272723058430092624213932305843009264950287","2305843009261830169230584300926377095323058430092734555082305843009292318261","2305843009262956583230584300926587820923058430092664747082305843009266714104","2305843009260538852230584300926163037123058430092794201102305843009284765836","2305843009260840739230584300926089895323058430092670425782305843009283326807","2305843009260897112230584300926108659023058430092658370982305843009268711960","2305843009260997357230584300926177467723058430092766647672305843009310455458","2305843009261185228230584300926123459323058430092707151972305843009279609916","2305843009261233972230584300926556233323058430092661552182305843009269567109"
"469",2.30584300926203e+75,"2305843009262029859230584300929599465623058430093056160912305843009306416058","2305843009261030218230584300926219348623058430092624405182305843009320706708","2305843009262431497230584300926907749523058430092716650072305843009277029666","2305843009262903065230584300926405501223058430092662526312305843009266901038","2305843009263135619230584300926342822323058430092693282912305843009271995095","2305843009265842604230584300927143902923058430092716092742305843009277140956","2305843009260514176230584300926337658223058430092647178262305843009285776911","2305843009260544897230584300926626415923058430092713565282305843009279557574","2305843009260734194230584300926096431623058430092617943122305843009265562833","2305843009260831801230584300926270123423058430092653740212305843009318895263"
"470",2.30584300926205e+75,"2305843009261694025230584300926711369023058430092687536292305843009269607385","2305843009262046226230584300927727831923058430092921783132305843009326385166","2305843009263571265230584300926416136923058430092660933082305843009266352049","2305843009264174651230584300926600317723058430092665116602305843009267012519","2305843009276750230230584300927733765423058430092788276822305843009285677275","2305843009260340932230584300926161232223058430092616591372305843009262792083","2305843009260366010230584300926060533723058430092612160942305843009264982043","2305843009260788222230584300926960959323058430092718253332305843009283518463","2305843009260951646230584300926571321423058430092848669952305843009291996529","2305843009261231826230584300926223946923058430092640078722305843009266436348"
"471",2.30584300926205e+75,"2305843009262049563230584300926361671623058430092669964632305843009273285225","2305843009262124007230584300926291566623058430092640288992305843009267545999","2305843009260336067230584300926399941823058430092641983692305843009269590218","2305843009260364178230584300926134422923058430092614076212305843009263977834","2305843009261095904230584300926315244123058430092669758842305843009283456431","2305843009261185810230584300927127751923058430092716674512305843009278398287","2305843009261234595230584300926506781923058430092701616672305843009272637747","2305843009261758449230584300926871011723058430092785301882305843009284786804","2305843009262625539230584300926340002023058430092642705742305843009270588015","2305843009262647617230584300927056024423058430092772870192305843009277798389"
"472",2.30584300926205e+75,"2305843009262049563230584300927732945923058430092919677822305843009321206246","2305843009260364178230584300926134422923058430092614076212305843009263977834","2305843009260475640230584300926534777523058430092676648102305843009268722644","2305843009260976931230584300926305473723058430092672794382305843009271819857","2305843009262623050230584300926730482523058430092701772712305843009283494881","2305843009263595798230584300926431052823058430092691849212305843009285037583","2305843009269829015230584300927721110023058430092994842592305843009309958647","2305843009269952826230584300927198998923058430092997239072305843009305825069","2305843009260304802230584300926112491023058430092627147842305843009269893032","2305843009260316089230584300926062538423058430092612055292305843009261749690"
"473",2.30584300926205e+75,"2305843009262054353230584300926954898223058430092715055642305843009284156220","2305843009276868368230584300927726504823058430092783073482305843009285506229","2305843009260803432230584300926443856123058430092776686642305843009296024281","2305843009261508347230584300926394508523058430092639887902305843009267357002","2305843009262413484230584300927651000123058430092856677652305843009295217014","2305843009264031007230584300926521299823058430092657200172305843009270316157","2305843009264508024230584300926467770223058430092655689322305843009277718254","2305843009269421459230584300927000952523058430092701603412305843009290838232","2305843009285127105230584300928628906823058430093009017302305843009320370813","2305843009260405738230584300926427979223058430092654026102305843009279810237"
"474",2.30584300926206e+75,"2305843009262056097230584300926208397723058430092631626122305843009269105358","2305843009260832005230584300926100391223058430092630083952305843009264364409","2305843009261077549230584300926156261223058430092636105252305843009264793703","2305843009262548250230584300926354485923058430092648658392305843009265957589","2305843009263029498230584300926427691923058430092647201052305843009270225106","2305843009263361539230584300926970242823058430093017848882305843009303824270","2305843009264738123230584300926574706623058430092682663012305843009268846109","2305843009260301047230584300926407495723058430092908951392305843009290965137","2305843009260359003230584300926089213523058430092616714782305843009261779825","2305843009260616322230584300926123755423058430092723081192305843009291826891"
"475",2.30584300926206e+75,"2305843009262063354230584300926263231023058430092692006702305843009277118821","2305843009260595445230584300926233553623058430092726782712305843009335003978","2305843009260596484230584300926133553923058430092666391322305843009284706867","2305843009265163315230584300927835832123058430092848956052305843009285138985","2305843009266546010230584300927891062323058430093058240102305843009336795110","2305843009260418106230584300926094902923058430092625017872305843009293804191","2305843009261068246230584300926119745523058430092626940642305843009285477122","2305843009261189043230584300926151828323058430092617416752305843009262741948","2305843009261386254230584300926170682523058430092618265972305843009262157288","2305843009262352346230584300926349544223058430092898765702305843009290436756"
"476",2.30584300926206e+75,"2305843009262064068230584300926209420223058430092710202132305843009277546798","2305843009260595365230584300926364275823058430092731450222305843009295338199","2305843009264626923230584300926911252523058430092850349392305843009290325557","2305843009267988584230584300926933728823058430092780268742305843009292325550","2305843009260659390230584300926151848223058430092764297752305843009277894340","2305843009260674203230584300926161468623058430092692828702305843009284287954","2305843009260702561230584300927183752523058430092766762332305843009295267887","2305843009261016093230584300926859206323058430092710163572305843009285149092","2305843009261038817230584300926886261023058430092703155412305843009272585726","2305843009261117085230584300926261650523058430092771549812305843009290654202"
"477",2.30584300926208e+75,"2305843009262075955230584300926210379723058430092691327312305843009269319929","2305843009261742851230584300926360792723058430092679431702305843009269851700","2305843009260314920230584300926119480823058430092642156462305843009268588711","2305843009260375180230584300926283741623058430092635532192305843009265262034","2305843009260505665230584300926087581123058430092659840292305843009270796646","2305843009260679237230584300926087812123058430092612132662305843009285539436","2305843009261103193230584300926428461023058430092658239382305843009291426822","2305843009261222181230584300926149827423058430092672487032305843009290767219","2305843009261380749230584300929209502423058430093001151492305843009314085940","2305843009261747421230584300926422390023058430092695382012305843009271616906"
"478",2.30584300926208e+75,"2305843009262076314230584300926316873023058430092721089562305843009277299610","2305843009260944449230584300926186429423058430092643520312305843009286108848","2305843009260968894230584300926738812223058430092843640512305843009291875933","2305843009261197455230584300926269406423058430092854771222305843009328704225","2305843009261604800230584300926407811923058430092853464222305843009285934965","2305843009261681740230584300927153791523058430092833157842305843009294696474","2305843009260294880230584300926065511223058430092657851422305843009265925242","2305843009260473987230584300926679462723058430092835880002305843009283915643","2305843009260727049230584300926090743423058430092624065532305843009262696590","2305843009260976931230584300926305473723058430092672794382305843009271819857"
"479",2.30584300926208e+75,"2305843009262078157230584300926369102523058430092670450332305843009278278277","2305843009263624905230584300926474291023058430092690199082305843009285187284","2305843009264241682230584300926572265823058430092796553012305843009291724659","2305843009267965668230584300927759859423058430092781039962305843009283728287","2305843009260638419230584300926085886223058430092630043012305843009267740004","2305843009260972934230584300926277308223058430092653141472305843009283606378","2305843009261032533230584300926377244923058430092671157662305843009284414587","2305843009261176053230584300926342907623058430092645097062305843009264618404","2305843009261738733230584300926325494723058430092649145952305843009269318337","2305843009261956687230584300926726345523058430092682739562305843009279440021"
"480",2.30584300926209e+75,"2305843009262094112230584300926257409723058430092647995362305843009269782179","2305843009260658235230584300926516654023058430092689146392305843009285254568","2305843009260991213230584300926307665223058430092649104572305843009293444235","2305843009262107504230584300926494880023058430092650369212305843009285854667","2305843009262920571230584300926442185923058430092651077742305843009283838557","2305843009267292381230584300927182867023058430092723179212305843009291775418","2305843009283349910230584300928392994323058430092901878302305843009290245928","2305843009260360664230584300926148183323058430092647497862305843009266475165","2305843009260375268230584300926111570823058430092900371222305843009291857171","2305843009260627567230584300926335264923058430092635629732305843009263900588"
"481",2.3058430092621e+75,"2305843009260340932230584300926161232223058430092616591372305843009262792083","2305843009262104656230584300926504952323058430092698481772305843009270102672","2305843009266392974230584300928355955723058430092923387172305843009294188357","2305843009272836693230584300929123502723058430092932882702305843009295068282","2305843009260366010230584300926060533723058430092612160942305843009264982043","2305843009260563356230584300926944167823058430092850786712305843009285485179","2305843009260618250230584300926089895523058430092627682912305843009265840141","2305843009260658102230584300926589931623058430092669912442305843009269850946","2305843009260788222230584300926960959323058430092718253332305843009283518463","2305843009260951646230584300926571321423058430092848669952305843009291996529"
"482",2.30584300926211e+75,"2305843009262107504230584300926494880023058430092650369212305843009285854667","2305843009261654740230584300926257441023058430092631490332305843009264829281","2305843009262094112230584300926257409723058430092647995362305843009269782179","2305843009262574097230584300926479953623058430092697821792305843009278404948","2305843009267292381230584300927182867023058430092723179212305843009291775418","2305843009260360664230584300926148183323058430092647497862305843009266475165","2305843009260538620230584300926098920223058430092631648922305843009269173277","2305843009260658235230584300926516654023058430092689146392305843009285254568","2305843009260734194230584300926096431623058430092617943122305843009265562833","2305843009260754868230584300926858919423058430092910552902305843009292294667"
"483",2.30584300926212e+75,"2305843009262116034230584300926283776423058430092651314632305843009291345889","2305843009261458576230584300926184350723058430092625724182305843009267002955","2305843009264549180230584300926912444823058430092705800422305843009278179998","2305843009266196295230584300926892790623058430092724266512305843009279348049","2305843009260369092230584300926175335523058430092627838752305843009270490415","2305843009260655380230584300926242420623058430092776358292305843009289827560","2305843009260767299230584300926784719623058430092705399922305843009273365182","2305843009260972934230584300926277308223058430092653141472305843009283606378","2305843009261116544230584300926171696723058430092723459942305843009294155521","2305843009261202529230584300926159899823058430092646542502305843009271676045"
"484",2.30584300926212e+75,"2305843009260715598230584300926171723923058430092622458762305843009269602232","2305843009262119965230584300926370941723058430092774305702305843009310036726","2305843009262305758230584300926253598323058430092645237122305843009271770422","2305843009260700072230584300926410427723058430093058867682305843009333065219","2305843009260893388230584300926224991923058430092681350352305843009325544412","2305843009261543281230584300927191513823058430092945577522305843009309750157","2305843009261762597230584300926308128423058430092668051712305843009284397475","2305843009262134847230584300926251629923058430092959468122305843009305575361","2305843009263211428230584300926800448323058430092766552312305843009285978873","2305843009263356462230584300926340439323058430092645246582305843009283614225"
"485",2.30584300926212e+75,"2305843009260900406230584300926143781823058430092618833372305843009262798031","2305843009262121284230584300926313512023058430092716084952305843009271687597","2305843009260803432230584300926443856123058430092776686642305843009296024281","2305843009260893388230584300926224991923058430092681350352305843009325544412","2305843009261231826230584300926223946923058430092640078722305843009266436348","2305843009261508347230584300926394508523058430092639887902305843009267357002","2305843009261654382230584300926276465523058430092645011342305843009290515451","2305843009261762597230584300926308128423058430092668051712305843009284397475","2305843009262393103230584300926662075623058430092667993782305843009278100944","2305843009262413484230584300927651000123058430092856677652305843009295217014"
"486",2.30584300926212e+75,"2305843009262124007230584300926291566623058430092640288992305843009267545999","2305843009262049563230584300926361671623058430092669964632305843009273285225","2305843009262647617230584300927056024423058430092772870192305843009277798389","2305843009260336067230584300926399941823058430092641983692305843009269590218","2305843009260364178230584300926134422923058430092614076212305843009263977834","2305843009260689568230584300926071110223058430092695137392305843009283554572","2305843009260876933230584300926281767523058430092767973652305843009279546287","2305843009261095904230584300926315244123058430092669758842305843009283456431","2305843009261185810230584300927127751923058430092716674512305843009278398287","2305843009261625243230584300927177488223058430092921550402305843009302534030"
"487",2.30584300926213e+75,"2305843009260788222230584300926960959323058430092718253332305843009283518463","2305843009262130511230584300926625996123058430092688235342305843009272994745","2305843009266344289230584300926937300823058430092778304512305843009283416441","2305843009269039875230584300926912413523058430092721366372305843009299289132","2305843009269548602230584300929010708723058430093054145492305843009305473976","2305843009270666992230584300927206488123058430092836372142305843009283695560","2305843009270737720230584300927080991223058430092797378192305843009292304495","2305843009260340932230584300926161232223058430092616591372305843009262792083","2305843009260366010230584300926060533723058430092612160942305843009264982043","2305843009260371815230584300926085344823058430092651873132305843009277869642"
"488",2.30584300926213e+75,"2305843009262134847230584300926251629923058430092959468122305843009305575361","2305843009263968682230584300926835486023058430092841190072305843009295207282","2305843009260301047230584300926407495723058430092908951392305843009290965137","2305843009260359003230584300926089213523058430092616714782305843009261779825","2305843009260616322230584300926123755423058430092723081192305843009291826891","2305843009260619344230584300926327503423058430092905051332305843009294928010","2305843009260700072230584300926410427723058430093058867682305843009333065219","2305843009260715598230584300926171723923058430092622458762305843009269602232","2305843009260832005230584300926100391223058430092630083952305843009264364409","2305843009261543281230584300927191513823058430092945577522305843009309750157"
"489",2.30584300926214e+75,"2305843009260614889230584300927158766223058430092793559642305843009284424947","2305843009262136368230584300926226654723058430092640697672305843009271156795","2305843009261294075230584300926180405223058430092622942792305843009272867242","2305843009261615048230584300928534642223058430092897574032305843009291465893","2305843009261701752230584300926367650923058430092671198152305843009272450078","2305843009262997274230584300926448295623058430092651231062305843009279127057","2305843009266775129230584300926927481723058430092778688622305843009295924744","2305843009260380358230584300926053481423058430092623311172305843009264606696","2305843009260654649230584300926080589623058430092613458942305843009269729392","2305843009260658235230584300926516654023058430092689146392305843009285254568"
